From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,O-Xylene,Temp,RH,WS,WD,SR
18-10-2024 01:00,18-10-2024 02:00,186.3,399.62,59.83,33.32,66.37,36.54,10.7,1.4,9.56,3.54,3.78,2.76,4.16,2.52,36.16,72.2,0.09,189.4,5.55
18-10-2024 02:00,18-10-2024 03:00,150.1,285.6,53.51,35.41,62.34,36.76,13.47,1.7,9.2,3.48,3.78,2.75,4.15,2.6,36.32,73.1,0.09,149.12,5.58
18-10-2024 03:00,18-10-2024 04:00,134.4,253,52.72,32.64,60.23,36.82,15.29,1.39,9.28,3.59,3.78,2.81,4.29,2.6,36.7,74.45,0.1,171.71,5.95
18-10-2024 04:00,18-10-2024 05:00,127.2,301.95,56.28,30.94,62.22,37.56,16.13,0.6,9.23,3.56,3.82,2.76,4.23,2.53,39.17,79.22,0.12,164.12,5.48
18-10-2024 05:00,18-10-2024 06:00,126.1,310.07,47.23,30.42,54.58,38.35,15.03,0.2,8.2,3.46,3.83,2.76,4.14,2.52,39.61,80.08,0.09,151.75,5.53
18-10-2024 06:00,18-10-2024 07:00,92.4,242.1,29.98,32.42,41.62,38.49,15.71,0.34,9.42,6.54,6.69,4.57,5.17,5.35,37.48,76.03,0.09,175.5,9.8
18-10-2024 07:00,18-10-2024 08:00,115.8,237.47,39.05,30.25,47.84,38.56,11.02,0.35,8.75,6.53,6.88,4.53,4.82,5.32,33.88,70.05,0.09,184.23,34.8
18-10-2024 08:00,18-10-2024 09:00,122.7,327.68,46.28,34.74,56.1,38.42,11.82,2.27,8.98,6.6,6.79,4.45,4.96,5.34,25.25,53.22,0.57,185.27,145.3
18-10-2024 09:00,18-10-2024 10:00,137.5,387.6,12.39,37.34,29.9,38.91,9.83,3.37,8.95,6.49,6.76,4.4,5.11,5.26,20.25,41.78,0.35,193.82,265.93
18-10-2024 10:00,18-10-2024 11:00,125.8,346.25,21.06,23.39,29.51,38.21,7.79,3.83,19.08,2.92,1.01,1.56,2.46,1.44,18.18,37.3,0.4,231.32,300.85
18-10-2024 11:00,18-10-2024 12:00,123.3,294.13,20.55,23.54,29.23,37.39,3.08,3.83,31.52,2.94,0.97,1.59,2.46,1.45,15.66,31.6,0.49,225.62,240.25
18-10-2024 12:00,18-10-2024 13:00,91.3,293.08,20.89,17.17,26.01,36.87,None,0.99,39.68,2.93,1.02,1.56,2.5,1.48,13.91,28.27,0.51,225.24,258.85
18-10-2024 13:00,18-10-2024 14:00,102,258.48,24.16,20.58,30.52,35.89,6.76,0.32,35.58,2.91,0.97,1.6,2.5,1.46,12.37,25.2,0.59,241.79,186.05
18-10-2024 14:00,18-10-2024 15:00,59.7,186.27,21.24,18,26.85,36.08,3.44,0.14,31.73,2.87,1,1.59,2.51,1.49,11.93,24.12,0.45,331.88,184.27
18-10-2024 15:00,18-10-2024 16:00,46,150.07,21.99,19.29,27.95,35.74,1.17,0.14,28.14,2.93,0.94,1.57,2.44,1.49,11.22,24,0.56,336.74,54.7
18-10-2024 16:00,18-10-2024 17:00,43.9,146.47,18.16,19.89,25.86,35.54,None,2.05,21.82,2.93,1,1.6,2.46,1.47,10.71,25.03,0.47,321.69,22.37
18-10-2024 17:00,18-10-2024 18:00,38.8,157.6,22.62,27.62,33.05,35.98,None,2.44,13.78,8.34,11.48,7.58,9.25,8.23,14.51,35.73,0.08,213.91,5.2
18-10-2024 18:00,18-10-2024 19:00,52.2,203.4,31.01,36.16,44.45,37.27,None,2.75,8.65,8.52,11.08,7.22,9.3,8.04,22.75,52.48,0.09,163.7,2.9
18-10-2024 19:00,18-10-2024 20:00,91.2,423.82,38.4,37.93,51.39,36.62,8.25,2.71,9.63,8.47,11.18,7.28,9.52,8.04,23.06,53.38,0.09,173.58,4.75
18-10-2024 20:00,18-10-2024 21:00,93.3,646.15,43.84,40.21,57.03,37.38,5.05,0.16,9.13,8.61,11.06,7.62,9.25,8.1,26.98,60.75,0.09,179.02,5.28
18-10-2024 21:00,18-10-2024 22:00,170.7,680,41.75,45.2,57.99,37.97,4.66,0.14,8.86,4.96,6.45,5.03,4.61,5.34,27.38,61.28,0.09,178.87,5.7
18-10-2024 22:00,18-10-2024 23:00,198.9,656.7,56.55,41.11,67.84,36.99,6.09,0.14,8.73,5.15,6.56,5.07,4.47,5.24,30.83,67.45,0.09,170.29,5.6
18-10-2024 23:00,19-10-2024 00:00,205,676.47,68.27,33.2,73.16,37.42,9.45,0.14,7.39,5.2,6.54,5.1,4.69,5.38,33.33,72.2,0.09,148.68,5.47
19-10-2024 00:00,19-10-2024 01:00,169.5,624.65,65.79,34.89,72.05,36.91,19.26,2.74,6.69,3.52,3.78,2.74,4.18,2.54,31.8,69.22,0.12,177.23,5.7
19-10-2024 01:00,19-10-2024 02:00,176.5,472.53,56.84,33.9,64.25,36.92,12.13,4.74,10.06,3.46,3.83,2.85,4.26,2.57,32.99,71.45,0.09,148.86,5.42
19-10-2024 02:00,19-10-2024 03:00,148.6,None,55.96,30.65,61.8,37.42,14.52,5.61,9.76,3.54,3.79,2.81,4.16,2.52,35.49,75.97,0.09,161.07,5.45
19-10-2024 03:00,19-10-2024 04:00,126.1,360.7,55.15,25.09,58.18,38.05,16.81,4.53,8.86,3.54,3.78,2.75,4.18,2.56,36.91,78.7,0.09,157.63,5.6
19-10-2024 04:00,19-10-2024 05:00,122.8,358.1,48.45,29.27,54.96,38.63,17.67,1.45,7.88,3.46,3.79,2.79,4.2,2.61,38.1,80.45,0.09,165.39,5.7
19-10-2024 05:00,19-10-2024 06:00,113.3,303.98,45.7,28.02,52.06,38.59,17.94,1.51,8.2,3.58,3.74,2.8,4.1,2.52,35.1,75.47,0.08,180.66,6.08
19-10-2024 06:00,19-10-2024 07:00,115,None,47.6,29.61,54.45,37.79,18.63,1,8.96,6.33,7,4.52,4.93,5.1,33.54,73.2,0.08,199.08,9.88
19-10-2024 07:00,19-10-2024 08:00,129.1,267.6,52.5,30.29,58.8,37.85,10.62,0.89,8.25,6.32,6.82,4.4,5.09,5.36,31.16,67.92,0.09,173.6,34.53
19-10-2024 08:00,19-10-2024 09:00,145.7,351.23,40.22,40.2,54.08,39.62,10.54,1.44,7.49,6.5,6.85,4.62,4.99,5.38,22.83,49.75,0.31,206.72,153.32
19-10-2024 09:00,19-10-2024 10:00,137.8,402.3,25.09,35.67,39.28,38.58,10.42,1.99,9.52,6.38,7,4.58,4.85,5.15,17.23,39.8,0.44,213.04,277.9
19-10-2024 10:00,19-10-2024 11:00,116,304.4,26.84,24.99,35.11,36.94,8.39,2.58,19.91,2.97,0.97,1.56,2.49,1.45,14.94,35.1,0.3,234.14,340.93
19-10-2024 11:00,19-10-2024 12:00,115.2,298.88,18.79,26.9,29.58,37.39,5.5,2.91,37.02,2.88,1.04,1.56,2.51,1.48,13.33,31.65,0.31,216.55,249.18
19-10-2024 12:00,19-10-2024 13:00,102.9,264.5,21.06,19.61,27.42,37.79,2.63,1.65,32.77,2.94,1.02,1.62,2.47,1.46,12.03,27.55,0.26,311.25,260.38
19-10-2024 13:00,19-10-2024 14:00,62.2,193.8,17.59,18.03,23.88,37.22,12.49,4.14,29,2.9,0.98,1.57,2.49,1.49,11.54,26.15,0.64,340.86,178.28
19-10-2024 14:00,19-10-2024 15:00,39.4,148.6,32.05,15.93,34.52,36.19,7.62,6.46,24.56,2.92,0.98,1.57,2.49,1.5,11,25.05,0.77,327.7,157.68
19-10-2024 15:00,19-10-2024 16:00,40.3,132.05,29.42,16.47,32.68,36.97,3.24,6.07,22.59,2.95,0.99,1.55,2.45,1.49,11.16,26.15,0.65,317.61,50.35
19-10-2024 16:00,19-10-2024 17:00,35.1,139.15,22.56,22.34,30.23,37.84,None,0.39,18.14,2.97,1.02,1.58,2.49,1.49,12.17,30.05,0.37,301.37,20
19-10-2024 17:00,19-10-2024 18:00,38,168.9,19.88,29.75,31.98,38.57,None,0.14,14.4,8.46,11.22,7.45,9.29,7.97,14.86,36.38,0.15,339.28,6.05
19-10-2024 18:00,19-10-2024 19:00,50.2,194.85,24.9,31.31,36.89,38.7,None,0.14,12.33,8.49,11.21,7.53,9.4,8.04,20.23,46.83,0.09,220.68,2.88
19-10-2024 19:00,19-10-2024 20:00,59.2,231.95,27.22,39.42,43.1,38.41,12.81,0.14,7.54,8.51,11.38,7.36,9.28,7.92,23.9,54.05,0.11,187.49,4.33
19-10-2024 20:00,19-10-2024 21:00,62.5,368.4,32.7,39.96,47.84,37.7,12.87,0.95,6.45,8.63,11.27,7.46,9.51,8.2,26.23,58.23,0.09,184.17,5.1
19-10-2024 21:00,19-10-2024 22:00,114.2,550.83,63.49,37.16,71.39,36.67,14.59,0.9,5.47,5.1,6.48,4.83,4.72,5.16,28.5,61.98,0.07,191.21,5.23
19-10-2024 22:00,19-10-2024 23:00,154.3,547.35,39.48,37.31,51.94,37.55,18.23,0.58,5.89,5.08,6.46,4.87,4.61,5.35,27.12,59,0.1,220.29,5.6
19-10-2024 23:00,20-10-2024 00:00,153.7,475.83,32.94,32.89,44.28,38.47,21.03,1.29,6.85,5,6.43,4.96,4.52,5.13,29.45,63.5,0.09,179.24,5.37
20-10-2024 00:00,20-10-2024 01:00,157,501.27,37.73,31.9,47.64,39.11,25.46,1.55,8.92,3.54,3.81,2.78,4.2,2.51,33.06,70.12,0.09,173.92,5.35
20-10-2024 01:00,20-10-2024 02:00,137.5,438.95,33.02,24.92,40.1,40.03,13,1.82,7.45,3.54,3.85,2.75,4.21,2.51,35.79,75.27,0.09,169.46,5.25
20-10-2024 02:00,20-10-2024 03:00,130.9,306.7,34.3,27.12,42.31,40.05,13.14,2.02,7.05,3.58,3.77,2.78,4.15,2.54,36.66,76.9,0.09,172.84,5.5
20-10-2024 03:00,20-10-2024 04:00,126.3,263.75,24.96,27.17,34.75,40.36,13.93,1.92,7.66,3.49,3.82,2.79,4.15,2.53,37.16,77.88,0.09,171.79,5.33
20-10-2024 04:00,20-10-2024 05:00,103.3,237.95,23.21,29.44,34.53,40.4,15.11,1.15,6.85,3.51,3.77,2.82,4.25,2.54,38.3,79.97,0.09,164.72,5.5
20-10-2024 05:00,20-10-2024 06:00,109.6,216.58,22.66,29.96,34.34,40.33,16.2,1.42,8.28,3.45,3.83,2.84,4.17,2.65,38.38,80.33,0.07,174.92,5.95
20-10-2024 06:00,20-10-2024 07:00,105.2,214.12,35.51,28.1,43.82,39.68,16.94,1.25,8.21,6.5,6.93,4.28,4.9,5.25,36.98,78.62,0.09,193.09,9.8
20-10-2024 07:00,20-10-2024 08:00,125.5,222,25.92,33.08,38.62,40.67,12.93,1.12,9.03,6.6,6.93,4.7,4.92,5.28,32.86,70.45,0.2,152.65,35.1
20-10-2024 08:00,20-10-2024 09:00,123.6,271.35,27.91,34.1,40.83,41.09,13.43,1.16,7.46,6.51,6.83,4.62,4.84,5.17,29.6,61.28,0.7,142.49,144.9
20-10-2024 09:00,20-10-2024 10:00,129.5,291.93,25.92,25.59,34.69,40.47,12.83,2.51,15.29,6.62,6.92,4.54,4.87,5.06,27.06,56.42,0.99,142.39,256.25
20-10-2024 10:00,20-10-2024 11:00,114.6,284.18,29.05,20.86,34.71,40.42,11.47,3.5,24.61,2.94,1.02,1.57,2.49,1.44,24.43,51.45,0.74,126.64,318.05
20-10-2024 11:00,20-10-2024 12:00,137.2,282.78,21.32,23.1,29.62,39.87,9.25,3.18,31.46,2.94,1.01,1.58,2.49,1.46,22.04,46.83,0.81,156.18,349.2
20-10-2024 12:00,20-10-2024 13:00,95.7,269.52,17.91,21.16,25.68,39.42,6.41,1.11,38.59,2.91,0.97,1.58,2.49,1.5,19.89,42.8,0.59,156.26,224.62
20-10-2024 13:00,20-10-2024 14:00,109.9,253,25.27,23.32,32.95,38.68,12.84,0.57,41.35,2.92,1.05,1.56,2.46,1.5,18.06,38.98,0.43,158.39,180.52
20-10-2024 14:00,20-10-2024 15:00,104.6,232.55,19.62,22.42,27.87,38.7,11.14,0.27,40.71,2.93,0.98,1.59,2.46,1.44,15.6,33.92,0.28,196.98,124.28
20-10-2024 15:00,20-10-2024 16:00,73.1,222.75,17.79,21.25,25.76,39.3,9.11,0.41,38,2.87,0.97,1.59,2.48,1.45,16.74,36.6,0.14,162.42,50.17
20-10-2024 16:00,20-10-2024 17:00,93.3,207.03,22.22,24.74,30.48,40.35,8.21,1.72,27.26,2.94,0.98,1.57,2.46,1.5,18.27,40.88,0.09,193.39,21.2
20-10-2024 17:00,20-10-2024 18:00,87.6,202.93,14.93,23.98,24.69,40.61,7.31,2.45,20.54,8.68,11.44,7.41,9.09,7.87,25.74,56.55,0.09,170.36,5.08
20-10-2024 18:00,20-10-2024 19:00,76.3,209,19.64,25.14,29.29,40.78,6.33,2.75,12.69,8.57,11.19,7.44,9.11,8.28,30.13,65.08,0.09,173.5,2.62
20-10-2024 19:00,20-10-2024 20:00,93.6,310.45,35.45,36.88,48.44,38.72,14.13,2.89,8.38,8.28,11.75,7.77,9.21,8.09,28.99,62.22,0.08,164.64,4.93
20-10-2024 20:00,20-10-2024 21:00,132.7,392,29.14,43.18,46.67,39.24,14.22,1.05,6.79,8.45,11.48,7.45,9.39,7.96,31.56,67.22,0.08,166.76,5.52
20-10-2024 21:00,20-10-2024 22:00,131.4,358.6,26.73,44.8,45.56,40.66,14.96,1.02,10.82,5.07,6.63,4.88,4.67,5.15,31.25,66.12,0.07,90.56,5.92
20-10-2024 22:00,20-10-2024 23:00,148.9,390.1,22.18,43.04,40.93,41.72,17.46,0.88,34.45,5.14,6.47,5.08,4.49,5.27,30.69,64.55,0.07,173.35,6.03
20-10-2024 23:00,21-10-2024 00:00,156.5,403.93,23.02,39.22,39.57,41.63,19.99,0.75,26.41,5.08,6.39,4.84,4.53,5.18,33.59,70.2,0.09,182.31,5.17
21-10-2024 00:00,21-10-2024 01:00,163.4,358.55,23.92,39.24,40.32,40.86,22.46,0.99,16.2,3.49,3.77,2.81,4.17,2.58,32.98,69.3,0.07,149.42,5.55
21-10-2024 01:00,21-10-2024 02:00,150,332.15,23.67,37.73,39.31,40.83,14.56,0.92,10.74,3.5,3.81,2.77,4.23,2.59,34.99,72.65,0.09,199.35,5.35
21-10-2024 02:00,21-10-2024 03:00,138.7,311.65,22.15,36.47,37.41,40.96,15.05,0.68,13.22,3.51,3.86,2.84,4.21,2.56,36.57,76.02,0.08,181.24,5.5
21-10-2024 03:00,21-10-2024 04:00,151.8,301.1,25.09,34.57,38.78,40.73,15.76,0.5,21.99,3.53,3.83,2.81,4.18,2.62,36.76,76.83,0.08,177.26,5.47
21-10-2024 04:00,21-10-2024 05:00,145.4,274.83,19.48,33.72,33.75,40.77,16.27,1.05,27.23,3.5,3.77,2.77,4.13,2.52,34.85,74.08,0.11,106.7,5.8
21-10-2024 05:00,21-10-2024 06:00,153.9,262.05,24.17,33.71,37.58,40.5,16.29,1.02,18.77,3.51,3.77,2.8,4.15,2.55,34.45,73.03,0.17,51.12,6.02
21-10-2024 06:00,21-10-2024 07:00,162.1,280.6,22.77,28.09,33.18,40.08,17.23,1.33,9.35,6.53,6.83,4.34,4.91,5.19,35.45,74.8,0.24,95.94,10.43
21-10-2024 07:00,21-10-2024 08:00,175.3,315.1,21.83,26.87,31.81,39.48,12.88,1.29,15.35,6.6,6.66,4.5,5.01,5.25,33.25,69.58,0.59,119.76,35.1
21-10-2024 08:00,21-10-2024 09:00,183.9,343.4,21.56,31.02,34.03,40.42,13.11,1.2,20.82,6.39,6.93,4.44,5.02,5.39,33.39,67.1,0.9,143.21,113.02
21-10-2024 09:00,21-10-2024 10:00,155.6,340.93,20.13,32.74,33.78,39.84,12.62,0.95,12.28,6.55,6.86,4.49,4.9,5.22,32.66,65.1,1.28,156.88,219.97
21-10-2024 10:00,21-10-2024 11:00,159.8,301.9,16.38,23.82,25.99,41.63,12.56,1.78,17.11,2.96,0.98,1.57,2.46,1.48,30.42,60.4,1.24,147.63,303.1
21-10-2024 11:00,21-10-2024 12:00,9,256.25,24.45,15.61,28.18,40.04,12.55,3.71,23.75,2.91,0.95,1.56,2.49,1.47,26.12,53.3,1,161.78,351.08
21-10-2024 12:00,21-10-2024 13:00,65.9,253.78,25,19.06,30.46,39.85,11.12,1.35,29.05,2.88,0.99,1.59,2.51,1.48,22.23,45.58,0.74,154.82,327.35
21-10-2024 13:00,21-10-2024 14:00,86.05,251.4,25.58,22.11,32.55,40.09,11.72,2.57,37.67,2.96,1.03,1.6,2.47,1.52,20.35,42.17,0.45,84.3,212.87
21-10-2024 14:00,21-10-2024 15:00,13.9,225.3,28.27,17.96,32.53,40,13.73,1.54,42.25,2.92,1.01,1.57,2.46,1.51,18.2,37.75,0.25,194.3,115.5
21-10-2024 15:00,21-10-2024 16:00,66.35,228.4,27.2,17.54,31.45,39.97,10.65,2.26,38.33,2.9,0.99,1.59,2.48,1.48,17.77,38.05,0.5,183.34,51.15
21-10-2024 16:00,21-10-2024 17:00,70.72,236.1,20.85,21.21,28.23,41.56,8.16,1.6,38.26,2.88,0.98,1.56,2.49,1.46,19.76,43.02,0.5,103.84,23.35
21-10-2024 17:00,21-10-2024 18:00,79.9,240.97,18.88,20.81,26.39,41.21,6.99,1.63,27.89,8.5,11.1,7.33,9.42,8.15,21.99,47.28,0.38,36.78,6.48
21-10-2024 18:00,21-10-2024 19:00,111.32,238.1,28.5,26.23,37.12,41.73,6.77,1.69,17.38,8.37,11.32,7.8,9.39,8.07,25.7,53.38,0.19,63.03,3.38
21-10-2024 19:00,21-10-2024 20:00,137.92,293.65,33.31,19.69,37.31,40.78,14.34,4.59,13.31,8.59,11.21,7.45,9.22,8.06,29.9,60.8,0.07,55.02,4.08
21-10-2024 20:00,21-10-2024 21:00,115.65,320.8,30.12,23.34,36.76,42.38,15.89,2.96,10.71,8.33,11.5,7.57,9.58,8.01,30.23,60.98,0.15,38.89,5.25
21-10-2024 21:00,21-10-2024 22:00,125.8,347.93,16.14,25.98,25.64,42.59,12.06,1.55,11.08,5.03,6.59,5.07,4.44,5.15,30.81,61.4,0.16,56.22,5.45
21-10-2024 22:00,21-10-2024 23:00,146.42,None,26.66,30.27,37.77,42.22,9.21,0.14,9.9,5.01,6.59,4.8,4.72,5.06,34.16,67.35,0.11,117.22,5.3
21-10-2024 23:00,22-10-2024 00:00,128.6,361.7,27.37,33.35,39.99,42.45,9.62,0.14,11.31,5.01,6.56,4.89,4.75,5.2,34.94,68.67,0.09,139.22,5.33
22-10-2024 00:00,22-10-2024 01:00,159,293.05,32.2,30.01,42.14,41.53,12.69,2.14,45.09,3.52,3.88,2.8,4.1,2.53,38.15,74.38,0.09,181.95,5.05
22-10-2024 01:00,22-10-2024 02:00,144.22,276.52,26.69,26.07,35.52,41.76,14.35,3.1,40.3,3.54,3.82,2.79,4.17,2.56,41.25,80.25,0.09,155.18,5.2
22-10-2024 02:00,22-10-2024 03:00,142.22,None,30.74,24.73,37.95,41.62,14.84,3.19,29.45,3.54,3.69,2.74,4.14,2.63,42.4,82.72,0.09,178.95,5.43
22-10-2024 03:00,22-10-2024 04:00,117.33,237.1,25.73,34.88,39.21,41.14,15.83,3.25,18.01,3.47,3.79,2.74,4.16,2.55,41.8,81.25,0.09,187.05,5.45
22-10-2024 04:00,22-10-2024 05:00,119.22,234.45,28.69,26.91,37.64,41.45,16.7,1.27,11.72,3.5,3.78,2.71,4.2,2.6,40.34,79.78,0.09,188.09,5.7
22-10-2024 05:00,22-10-2024 06:00,104.5,209.93,25.98,26.51,34.45,40.85,18.21,0.9,11.57,3.54,3.79,2.76,4.16,2.52,41.7,82.55,0.09,193.99,5.65
22-10-2024 06:00,22-10-2024 07:00,145.38,187.7,31.86,23.27,38.28,40.16,18.66,0.65,11.18,6.52,6.53,4.21,4.89,5.13,43.1,85.55,0.17,181.63,9.07
22-10-2024 07:00,22-10-2024 08:00,140.05,281.55,30.01,24.69,37.53,41.03,13.4,0.74,11.73,6.36,6.81,4.45,5.11,5.15,40.56,80.57,0.41,245.15,34.12
22-10-2024 08:00,22-10-2024 09:00,154.65,340.38,22.72,31.79,35.37,40.65,13.26,1.22,11.33,6.76,6.78,4.47,4.92,5.21,35.38,69.3,0.2,235.21,111.03
22-10-2024 09:00,22-10-2024 10:00,160.28,407.08,25.89,29.27,36.45,41.41,14.41,1.02,15.6,6.43,6.89,4.42,5.06,5.48,30.89,60.67,0.39,114.72,198.83
22-10-2024 10:00,22-10-2024 11:00,178.52,438.7,26.4,24.28,34.38,41.29,12.6,0.49,27.3,None,None,None,None,None,27.47,55.8,0.35,99.41,270.88
22-10-2024 11:00,22-10-2024 12:00,169.35,413.1,22.29,16.43,26.63,40.64,8.34,0.14,33.91,None,None,None,None,None,23.16,49.03,0.43,92.29,278.95
22-10-2024 12:00,22-10-2024 13:00,None,None,27.61,22.35,34.34,38.44,5.54,None,None,None,None,None,None,None,17.84,39.42,0.26,199.87,237.25
22-10-2024 13:00,22-10-2024 14:00,None,None,None,None,None,38.57,None,1.36,45.33,1.31,9.37,3.79,0.78,0.58,15.7,36.38,0.49,225.48,222.35
22-10-2024 14:00,22-10-2024 15:00,75.8,409.5,2.87,15.11,9.77,37.31,13.18,1.02,44.96,1.61,10.57,2.58,0.78,0.58,14.65,34.87,0.46,124.22,157.23
22-10-2024 15:00,22-10-2024 16:00,96.4,379.17,5.93,19.74,13.42,None,8.79,1.93,39.57,1.02,9.07,0.68,0.78,0.58,15.22,38.3,0.55,265.88,48.05
22-10-2024 16:00,22-10-2024 17:00,111.12,355.08,9.13,23.43,19.62,None,5.47,0.8,32.24,1.02,7.51,1.64,0.78,0.58,14.04,36.73,0.64,263.9,23.55
22-10-2024 17:00,22-10-2024 18:00,105.67,346.8,8.91,20.58,17.8,29.92,5.93,0.73,24.81,1.02,11.04,2.99,0.78,0.58,15.84,41.05,0.48,94.41,5.7
22-10-2024 18:00,22-10-2024 19:00,109.55,363.62,8.17,18.3,16.07,30.74,7.87,0.25,20,1.02,22.88,7.51,5,1.54,20.4,48.97,0.41,97.23,3.78
22-10-2024 19:00,22-10-2024 20:00,142.1,390.27,6.2,17.15,13.98,31.62,10.65,0.14,16.46,1.02,21.81,4.87,3.26,0.58,25.12,56.28,0.12,109.06,4.28
22-10-2024 20:00,22-10-2024 21:00,147.02,400.07,5.86,22.51,15.39,31.55,11.3,0.17,14.87,1.89,37.26,8.61,4.87,0.58,29.28,62.15,0.08,151.38,4.8
22-10-2024 21:00,22-10-2024 22:00,160.05,414.2,16.98,31.35,29.7,28.1,14.72,0.84,10.1,2.29,37.06,8.57,5.01,0.58,31.19,65.1,0.08,228.56,5.33
22-10-2024 22:00,22-10-2024 23:00,168.72,467.4,12.46,34.1,28.02,27.22,14.91,1.59,10.77,2.79,37.99,12.45,6.87,1.46,31.42,64.4,0.09,298.69,6.05
22-10-2024 23:00,23-10-2024 00:00,195.73,484.53,18.83,33.32,33.03,27.65,13.09,0.23,10.69,6.1,24.9,11.03,5.94,0.58,33.72,68.2,0.06,223.09,5.27
23-10-2024 00:00,23-10-2024 01:00,199.27,506.2,7.81,32.51,22.96,28.55,13.14,0.14,8.41,6,50.5,7.71,14.47,0.58,33.61,67.47,0.09,291.11,5.6
23-10-2024 01:00,23-10-2024 02:00,9,473.73,20.56,24.28,29,41.05,11.35,0.14,13.06,3.82,36.52,5.25,4.49,0.58,33.69,67.78,0.12,357.82,6.17
23-10-2024 02:00,23-10-2024 03:00,200.03,506.85,1.78,23.15,9.26,44.8,12.01,0.14,10.01,2.63,25.13,3.15,0.78,0.58,32.59,65.83,0.29,349.2,6.3
23-10-2024 03:00,23-10-2024 04:00,247.9,552.7,8.62,21.84,16.61,45.94,13.75,0.47,12.06,4.88,12.65,4.63,2.03,0.58,33.75,68,0.22,256.62,5.25
23-10-2024 04:00,23-10-2024 05:00,286.35,552.7,10.17,20,18.91,46.12,15.69,0.84,11.55,4.66,14.92,2.88,0.78,0.58,36,72.43,0.1,178.57,5.33
23-10-2024 05:00,23-10-2024 06:00,296.32,614.3,14.17,19.68,21.57,45.75,16.67,0.2,11.56,2.66,7.23,2.95,0.78,0.58,36.53,73.15,0.17,332.7,6.55
23-10-2024 06:00,23-10-2024 07:00,307.33,638.95,10.58,22.27,20.44,45.7,16.57,0.15,10.17,1.92,4.77,1.62,0.78,0.58,36.97,74.8,0.14,344.22,9.22
23-10-2024 07:00,23-10-2024 08:00,284,616.9,9,24.66,20.12,44.9,16.51,0.14,9.5,1.02,5.26,0.9,0.78,0.58,35.79,73.83,0.29,234.88,33.85
23-10-2024 08:00,23-10-2024 09:00,281.35,591.82,9.1,24.45,20.13,46.92,8.81,0.24,12.84,2.87,8.53,4.75,0.78,0.58,34.38,69.15,0.6,340.44,116.33
23-10-2024 09:00,23-10-2024 10:00,231.8,564.17,8.14,25.02,19.87,47.84,7.99,0.52,18.57,1.26,2.69,2.15,0.78,0.58,30.69,63.6,0.57,326.93,212.5
23-10-2024 10:00,23-10-2024 11:00,219.03,548.03,6.31,16.11,12.19,46.34,3.15,0.43,24.15,1.65,4.48,0.68,0.78,0.58,27.09,57.1,0.6,262.17,255.35
23-10-2024 11:00,23-10-2024 12:00,194.9,488,10.92,19.96,19.44,46.47,None,0.14,28.04,1.02,0.72,0.68,0.78,0.58,23.19,51.15,0.89,345.53,223.17
23-10-2024 12:00,23-10-2024 13:00,162.05,439.43,5.35,19.04,13.61,46.04,None,0.14,28.7,1.02,1.99,0.68,0.78,0.58,19.15,44.45,1,339.49,197.1
23-10-2024 13:00,23-10-2024 14:00,136.57,406.4,10.48,22.56,20.29,44.28,None,0.14,30.41,1.02,1.62,0.68,0.78,0.58,16.18,39.97,0.99,328.97,197.35
23-10-2024 14:00,23-10-2024 15:00,112.03,363.55,8.86,22.73,18.84,43.43,9.44,0.14,30.56,1.02,1.55,0.68,0.78,0.58,12.98,34.52,1.1,335.62,135.65
23-10-2024 15:00,23-10-2024 16:00,110.4,333,5.88,18.32,13.53,42.84,8.71,0.14,28.01,1.02,0.2,0.68,0.78,0.58,12.74,34.05,0.91,342.7,46.58
23-10-2024 16:00,23-10-2024 17:00,100.3,321.75,7.84,20.68,16.46,43.34,8.2,0.14,27,2.31,1.93,1.29,1.93,1.19,15.13,38.9,0.6,335.66,22.75
23-10-2024 17:00,23-10-2024 18:00,111.55,315,10.55,24.13,21.4,44.11,8.34,0.87,18.32,8.62,11.37,7.6,9.42,8.14,19.95,46.2,0.33,322.29,6.42
23-10-2024 18:00,23-10-2024 19:00,140.4,381.38,10.84,27.1,23.06,42.96,9.14,1.46,12.27,8.53,11.27,7.35,9.6,8.1,23.53,51.68,0.16,286.8,3.78
23-10-2024 19:00,23-10-2024 20:00,158.88,584.98,11.86,32.45,26.71,46.22,9.13,1.12,14,8.4,10.88,7.56,9.7,7.76,25.72,54.58,0.25,305.62,5.22
23-10-2024 20:00,23-10-2024 21:00,151.1,542.9,10.48,29.48,24.2,46.46,9.53,1.49,12.54,8.45,11,7.46,9.44,7.95,27.82,57.47,0.31,332.56,5.75
23-10-2024 21:00,23-10-2024 22:00,175.15,470.85,12.79,33.47,28.11,44.67,10.07,0.94,8.61,4.81,6.34,4.96,4.55,5.19,27.68,56.62,0.36,330.45,5.67
23-10-2024 22:00,23-10-2024 23:00,177.32,514.7,9.85,29.59,23.29,45.96,10.3,1.31,12.83,4.83,6.4,4.93,4.65,5.19,26.54,54.42,0.47,264.42,6
23-10-2024 23:00,24-10-2024 00:00,172.4,456.5,11.58,27.09,23.79,46.25,10.39,1.71,14.32,4.79,6.22,4.81,4.9,5,27.04,55.5,0.66,346.28,5.73
